Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
7500000.0,Вторичка, Опалиха,12.0,Московская Область,2.0,42.6,29.0,10.2,8.0,12,Без Ремонта
7500000.0,Вторичка, Павшино,20.0,Московская Область,2.0,47.0,20.0,10.0,11.0,25,Без Ремонта
7700000.0,Вторичка, Красногорская,4.0,Московская Область,2.0,42.0,28.6,6.0,5.0,5,Косметический
7700000.0,Вторичка, Митино,8.0,Московская Область,2.0,44.6,32.0,6.0,1.0,4,Косметический
7800000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,38.0,20.0,8.0,4.0,26,Дизайнерский
8000000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,50.0,27.4,10.8,8.0,9,Косметический
8000000.0,Вторичка, Красногорская,13.0,Московская Область,2.0,45.0,6.0,10.4,4.0,5,В Европейском Стиле
8300000.0,Вторичка, Павшино,5.0,Московская Область,2.0,43.8,28.0,8.0,9.0,9,Косметический
8500000.0,Вторичка, Красногорская,7.0,Московская Область,2.0,47.4,31.2,8.9,6.0,12,Без Ремонта
8600000.0,Вторичка, Павшино,10.0,Московская Область,2.0,42.9,26.8,5.9,1.0,5,Косметический
8600000.0,Вторичка, Красногорская,7.0,Московская Область,2.0,50.0,14.0,21.0,3.0,14,Косметический
8550000.0,Вторичка, Опалиха,2.0,Московская Область,2.0,44.0,11.0,23.0,1.0,8,Без Ремонта
8700000.0,Вторичка, Красногорская,6.0,Московская Область,2.0,51.6,30.0,9.0,5.0,9,Косметический
8750000.0,Вторичка, Опалиха,5.0,Московская Область,2.0,53.4,30.5,9.0,2.0,5,Косметический
8950000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,48.6,27.0,10.0,15.0,26,Косметический
9000000.0,Вторичка, Опалиха,5.0,Московская Область,2.0,54.0,30.0,9.0,6.0,9,Косметический
9070000.0,Вторичка, Пенягино,18.0,Московская Область,2.0,42.6,10.5,10.2,1.0,45,В Европейском Стиле
9074100.0,Вторичка, Аникеевка,3.0,Московская Область,2.0,60.9,34.2,14.0,1.0,3,Без Ремонта
9000000.0,Вторичка, Павшино,6.0,Московская Область,2.0,44.8,26.0,6.0,4.0,5,Косметический
9103900.0,Вторичка, Аникеевка,3.0,Московская Область,2.0,60.0,33.1,14.0,2.0,3,Без Ремонта
9150000.0,Вторичка, Красногорская,35.0,Московская Область,2.0,53.1,29.0,11.0,14.0,18,Косметический
9200000.0,Вторичка, Опалиха,15.0,Московская Область,2.0,52.0,27.7,11.0,11.0,12,Без Ремонта
9200000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,48.8,27.0,10.0,8.0,26,Косметический
9200000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,47.2,26.0,10.5,1.0,8,Косметический
9250000.0,Вторичка, Опалиха,5.0,Московская Область,2.0,57.0,30.7,14.2,1.0,8,Без Ремонта
9300000.0,Вторичка, Павшино,3.0,Московская Область,2.0,40.0,28.0,7.0,9.0,14,В Европейском Стиле
9450000.0,Вторичка, Тушинская,17.0,Московская Область,2.0,53.9,29.3,8.7,16.0,18,Косметический
9500000.0,Вторичка, Красногорская,13.0,Московская Область,2.0,41.7,29.7,7.0,2.0,4,В Европейском Стиле
9500000.0,Вторичка, Опалиха,19.0,Московская Область,2.0,48.0,30.0,8.0,1.0,9,Косметический
9500000.0,Вторичка, Опалиха,8.0,Московская Область,2.0,52.0,25.2,9.3,17.0,26,Косметический
9500000.0,Вторичка, Павшино,15.0,Московская Область,2.0,47.0,30.0,10.5,5.0,18,В Европейском Стиле
9500000.0,Вторичка, Павшино,13.0,Московская Область,2.0,45.1,25.6,6.0,17.0,25,Дизайнерский
9500000.0,Вторичка, Аникеевка,5.0,Московская Область,2.0,47.9,9.7,10.6,2.0,3,В Европейском Стиле
9600000.0,Вторичка, Пенягино,10.0,Московская Область,2.0,35.0,15.2,11.0,6.0,8,Дизайнерский
9600000.0,Вторичка, Опалиха,15.0,Московская Область,2.0,52.1,11.0,11.0,10.0,12,Без Ремонта
9700000.0,Вторичка, Опалиха,29.0,Московская Область,2.0,60.9,34.2,13.6,1.0,3,Без Ремонта
9650000.0,Вторичка, Павшино,6.0,Московская Область,2.0,47.1,33.6,6.0,2.0,5,В Европейском Стиле
9800000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,66.0,35.9,11.2,10.0,25,В Европейском Стиле
9800000.0,Вторичка, Опалиха,8.0,Московская Область,2.0,45.0,26.0,8.0,8.0,8,Косметический
9900000.0,Вторичка, Митино,15.0,Московская Область,2.0,57.9,25.1,13.0,1.0,1,Косметический
9900000.0,Вторичка, Красногорская,8.0,Московская Область,2.0,55.3,10.0,11.2,2.0,18,Косметический
9850000.0,Вторичка, Павшино,13.0,Московская Область,2.0,43.5,32.0,5.0,13.0,25,В Европейском Стиле
9900000.0,Вторичка, Красногорская,8.0,Московская Область,2.0,53.7,31.6,7.6,5.0,9,Дизайнерский
9850000.0,Вторичка, Пенягино,12.0,Московская Область,2.0,43.5,24.1,10.2,13.0,25,В Европейском Стиле
10000000.0,Вторичка, Павшино,13.0,Московская Область,2.0,51.0,29.0,17.0,12.0,25,Без Ремонта
10000000.0,Вторичка, Красногорская,6.0,Московская Область,2.0,52.0,33.0,9.2,3.0,17,Косметический
9999000.0,Вторичка, Красногорская,11.0,Московская Область,2.0,53.4,35.0,9.0,16.0,17,Косметический
10000000.0,Вторичка, Опалиха,37.0,Московская Область,2.0,60.2,31.3,9.0,11.0,25,Косметический
10000000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,53.2,9.0,11.0,5.0,18,Косметический
10200000.0,Вторичка, Пенягино,12.0,Московская Область,2.0,40.1,23.0,5.0,2.0,25,В Европейском Стиле
10150000.0,Вторичка, Павшино,9.0,Московская Область,2.0,53.4,30.4,8.4,4.0,14,Косметический
10190000.0,Вторичка, Строгино,8.0,Московская Область,2.0,48.2,28.2,10.1,28.0,35,Косметический
10300000.0,Вторичка, Павшино,3.0,Московская Область,2.0,54.8,29.6,12.0,8.0,18,Косметический
10300000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,56.0,30.0,10.0,17.0,25,Косметический
10300000.0,Вторичка, Строгино,8.0,Московская Область,2.0,38.6,17.0,12.0,16.0,33,Косметический
10300000.0,Вторичка, Павшино,13.0,Московская Область,2.0,61.8,31.1,8.2,2.0,5,Косметический
10500000.0,Вторичка, Опалиха,15.0,Московская Область,2.0,55.2,13.0,11.2,8.0,8,Косметический
10500000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,57.0,32.0,13.0,15.0,25,Косметический
10500000.0,Вторичка, Красногорская,12.0,Московская Область,2.0,60.0,34.0,11.0,1.0,17,В Европейском Стиле
10500000.0,Вторичка, Красногорская,9.0,Московская Область,2.0,52.1,31.0,12.0,3.0,25,Косметический
10500000.0,Вторичка, Опалиха,7.0,Московская Область,2.0,52.0,10.0,10.9,12.0,14,В Европейском Стиле
10500000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,83.7,40.0,15.0,2.0,24,Без Ремонта
10600000.0,Вторичка, Тушинская,18.0,Московская Область,2.0,60.8,32.0,12.0,10.0,24,В Европейском Стиле
10650000.0,Вторичка, Митино,7.0,Московская Область,2.0,49.6,28.1,12.2,10.0,14,В Европейском Стиле
10650000.0,Вторичка, Опалиха,4.0,Московская Область,2.0,57.0,30.7,14.2,1.0,8,Без Ремонта
10670000.0,Вторичка, Опалиха,6.0,Московская Область,2.0,72.0,36.0,13.8,7.0,25,Косметический
10750000.0,Вторичка, Опалиха,7.0,Московская Область,2.0,58.7,31.1,10.0,8.0,25,В Европейском Стиле
10900000.0,Вторичка, Красногорская,23.0,Московская Область,2.0,67.7,39.0,10.0,4.0,22,В Европейском Стиле
10900000.0,Вторичка, Красногорская,9.0,Московская Область,2.0,53.6,29.3,10.5,19.0,26,В Европейском Стиле
11000000.0,Вторичка, Строгино,8.0,Московская Область,2.0,50.0,30.0,10.0,5.0,25,В Европейском Стиле
11000000.0,Вторичка, Опалиха,16.0,Московская Область,2.0,63.3,29.6,19.6,4.0,8,Без Ремонта
11050001.0,Вторичка, Мякинино,18.0,Московская Область,2.0,33.0,23.0,5.0,11.0,23,Дизайнерский
11300000.0,Вторичка, Павшино,13.0,Московская Область,2.0,57.0,40.0,10.0,2.0,5,Косметический
